pitch,yoffset_layer,yoffset_plane,zshift_layer,zshift_plane,zshift_view,alpha,reconstructible,reco_passed_no_clones
3.6,1.8,1.0154294406066555,2.1909909495995143,5.327814859986399,12.0,11.654903410824748,162.0,160.0
3.6,1.8148488096728,1.3883115163358726,2.343341781145662,2.208014832961144,11.147478059614112,10.448133806111702,158.0,153.0
3.6,1.8,0.9614294899074706,3.1111045657354777,4.3754890313342765,12.0,11.868628022791512,143.0,140.0
3.6,1.8820041377075905,1.1844177219749603,2.7194729240286484,1.5862250388751729,10.635995158721514,11.171592481651347,150.0,143.0
3.6,1.8718310585550848,1.7567110910413142,1.7491517431901311,4.696994382370645,11.250298581374695,10.746666949034186,160.0,150.0
3.6,1.8000000000000147,1.0487582799180573,2.92408321690319,5.032308251485407,12.0,10.847453018891873,172.0,170.0
3.6,1.8,0.9,1.1494241804630458,5.3795821345025825,11.157012792763668,11.96097503647438,165.0,163.0
3.6,1.8,0.9000000000000339,1.695698385738741,5.65214883267545,12.0,10.17515158167283,156.0,152.0
3.6,1.8120999645968567,1.7401126355803984,1.5738299103492792,4.330243423279498,11.979521909638374,9.178442207023084,146.0,130.0
3.6,1.8,0.9,5.569897611517634,1.029964421076268,12.0,8.808317520044909,162.0,141.0
3.6,1.8,0.9000000000000363,5.234865185637092,1.103474038049587,12.0,10.22478111043562,143.0,123.0
3.6,1.8,1.021190220929329,3.3374632215516886,3.5357317935680888,12.0,10.589243761898436,158.0,148.0
3.6,2.0589590323753866,1.1596013651896135,1.152902512824349,4.446006091042617,11.273943232766213,10.362872073637883,149.0,145.0
3.6,1.8,4.196490043978612,1.1482261512678975,5.224693985826312,10.0,5.0,169.0,165.0
3.6,2.0813028338645534,1.1078022229214834,1.8795488702613297,5.57442300410534,11.367691312917714,13.259743873680586,161.0,151.0
3.6,1.8,0.9,1.0,8.013519489376586,10.0,5.059707979796106,187.0,184.0
3.6,1.8,0.9,1.0,10.102683114284897,10.0,5.0,137.0,121.0
3.6,1.8,0.9,1.0,12.0,10.0,5.802197783807119,165.0,157.0
3.6,1.8,3.267147226101273,1.0,12.0,10.0,5.0,149.0,139.0
3.6,1.8,4.5,3.149437306719237,12.0,10.0,5.0,169.0,157.0
3.6,1.8,0.9,3.345945165392016,12.0,10.0,5.0,170.0,164.0
3.6,1.8,4.5,2.253981478412842,4.985730159628287,10.0,5.0,161.0,159.0
3.6,1.8,0.9,1.7456944008587343,7.3365464360405745,10.0,6.330785038787424,157.0,153.0
3.6,1.8,1.122446710954605,1.0,6.027762713619746,10.0,12.770448692997086,165.0,160.0
3.6,1.8,2.867628334453081,1.0,12.0,10.0,7.421167665276696,179.0,177.0
3.6,2.0616338175976936,1.6826100076385575,1.2650079865527513,9.374341366481184,10.035480438590401,5.946700625222973,173.0,150.0
3.6,1.8,2.107394520883837,1.6383606900005885,6.763565760863953,10.0,5.580724879972207,183.0,172.0
3.6,1.8,0.9000000000000389,1.1340500464850147,6.815796368925566,10.111182440818483,6.659983728786237,184.0,182.0
3.6,1.8,0.9000000000000302,1.0,6.524964145475176,10.0,11.668033751103374,178.0,175.0
3.6,1.8,0.9,1.0,7.276752534319082,10.0,9.995865337462744,160.0,158.0
3.6,1.8,0.9,4.503568955743409,12.0,12.0,5.0,156.0,119.0
3.6,1.8,4.488733732482345,1.0,9.411233827581881,10.0,5.0,163.0,155.0
3.6,1.8,2.630808299082874,2.2365823236479434,5.882360822383645,10.0,6.4086070912385145,149.0,146.0
3.6,1.8,1.1941579332881247,2.9205669987086766,8.862511545117151,10.0,5.07202278128554,153.0,133.0
3.6,1.8,1.0809819642048093,2.3783746912804733,6.696802101558716,10.0,7.367448177143003,135.0,134.0
3.6,1.8,0.9,1.0,12.0,10.0,9.724667434183123,175.0,172.0
3.6,1.8,1.1075668525776567,1.0,12.0,10.0,11.461453494378127,155.0,153.0
3.6,1.8,2.778531842472149,1.0,12.0,10.0,8.71296002140014,150.0,147.0
3.6,1.8,1.191038779327102,1.0,6.083544229085969,10.0,5.0,173.0,170.0
3.6,1.8,3.181911842679733,1.0,12.0,10.0,10.649605808463404,141.0,134.0
3.6,1.8,2.792034424887119,1.0,6.324796121072697,10.0,5.0,153.0,146.0
3.6,1.8,1.3273443272111909,1.0000000000000089,12.0,11.711892120526985,11.974942830343215,177.0,167.0
3.6,1.8,3.4504018664010694,2.441986805220983,12.0,10.0,9.392777282565664,158.0,148.0
3.6,1.8,0.9,1.0,6.062847322727338,10.0,12.06066808017658,153.0,148.0
3.6,1.8845955653185749,0.9159683384941134,1.8014120020062507,6.898133256591357,10.00402162653233,13.007020737200436,172.0,167.0
3.6,1.8,0.9,1.0,1.0,10.0,15.0,142.0,131.0
3.6,1.8,3.399541171120347,1.0,12.0,10.0,13.028173627695987,160.0,158.0
3.6,1.8,0.9,1.6317948299456142,6.322010269717332,11.171697767776328,11.160664503078406,190.0,185.0
3.6,1.8,2.052795857658031,1.0,6.990514428673171,10.0,6.141425513782247,155.0,146.0
3.6,1.8,0.9125248156887378,1.0,4.6473320116460615,10.0,12.970678555246122,156.0,153.0
3.6,1.862982115438212,2.5235034412349484,2.3388602944049097,11.9942301531455,10.858011662965405,6.8772069205762065,168.0,154.0
3.6,1.9471438109013268,1.068184887807011,1.7900273714466681,11.931175096327081,10.572530094423936,8.92679839243975,159.0,150.0
3.6,1.8,1.9274847354875837,2.563047498411125,12.0,11.870756253800963,10.75176444043566,121.0,111.0
3.6,1.8,4.5,1.0000000000000189,12.0,10.0,8.375626629667188,158.0,154.0
3.6,1.8,0.9,1.0,12.0,10.0,14.516275405626507,171.0,165.0
3.6,1.8,0.9,1.0,7.38979631357441,10.0,11.539779474054376,180.0,177.0
3.6,1.8,0.9,1.0,9.049413283174037,10.0,13.58384206148209,162.0,152.0
3.6,1.8,0.9,1.0,12.0,10.0,15.0,153.0,150.0
3.6,1.8,0.9,1.0,6.407512370119518,10.0,9.385841478396394,167.0,167.0
3.6,1.8,0.8999999999999999,1.0,5.967708671257088,10.0,5.0,160.0,157.0
3.6,1.8,0.9,1.0,5.641233944000227,10.922845586665638,11.631528280175946,144.0,139.0
3.6,1.8,0.9,1.0,12.0,10.0,12.312779702056133,152.0,149.0
3.6,1.8,0.9,1.0,8.98399142633488,11.7569779848733,13.346957415517448,155.0,152.0
3.6,1.8,0.9,1.0,12.0,12.0,15.0,157.0,143.0
3.6,1.8,0.9,1.0,12.0,10.0,9.128549004927628,175.0,172.0
3.6,1.8,0.9,1.6081116627780692,7.864624032583348,11.774200455490513,11.981419977900186,146.0,144.0
3.6,1.8,0.9,1.0,6.903248487405153,11.61709211410082,13.829743211319444,186.0,184.0
3.6,1.8,0.9,1.0,9.776002753093238,10.0,10.334336747141236,142.0,137.0
3.6,1.8,0.9,1.0,8.277787824518201,10.918127641718982,9.230611340516507,175.0,169.0
3.6,1.8,0.9,1.0,4.932315892752811,10.000000000000052,8.567373434734549,150.0,148.0
3.6,1.8486837998907169,2.2477397615446835,1.3112619169700843,8.689408028167659,10.196087421422737,5.545365875354729,154.0,147.0
3.6,1.8,0.9000000000000076,1.0,5.510396722479938,11.869869080839873,13.62602543260329,151.0,150.0
3.6,1.8,1.839194803864468,1.0,5.038307819323116,11.322488934551526,5.096127399558185,154.0,125.0
3.6,1.8,0.9,1.0,11.079532257178506,10.191146186477699,7.751407552364628,140.0,133.0
3.6,1.8,4.394925639922299,1.0,6.04397883132313,10.0,5.0,149.0,147.0
3.6,1.8,0.9,1.0,6.720357230914197,10.0,11.654355850909905,187.0,181.0
3.6,1.8,0.9,1.0,6.182102285101724,10.0,9.182189486411083,175.0,171.0
3.6,1.8,0.9,1.0,7.510286007243747,10.0,14.11904643020192,187.0,181.0
3.6,1.8,0.9,1.0,5.680521691921883,11.889109887086699,13.267776791411967,182.0,179.0
3.6,1.8,0.9,1.0,9.271665173905891,10.0,11.737278894744449,164.0,155.0
3.6,1.8,0.9,1.0,7.292995279882151,10.0,6.7105874630170845,158.0,157.0
3.6,1.8,0.9,1.0,12.0,10.0,9.498548070529623,173.0,169.0
3.6,1.8,0.9,1.0,8.563486239809624,10.000000000000023,9.667819045289272,167.0,166.0
3.6,1.8,0.9,1.0,9.690792086216883,10.0,15.0,171.0,165.0
3.6,1.8,1.521550409502106,1.0,9.873029510459881,10.0,7.12498883181836,137.0,117.0
3.6,1.8,0.9,1.0,12.0,10.0,15.0,146.0,144.0
3.6,1.8,4.5,1.0,12.0,10.0,5.0,170.0,165.0
3.6,1.8,1.064504488362287,2.3889749541951297,6.480097888105466,10.0,5.74721266013313,141.0,140.0
3.6,1.8,2.8550853101957983,1.0,6.018067117897411,10.0,5.7707810942779325,170.0,166.0
3.6,1.8,0.9,1.0,12.0,10.0,12.37295892245092,152.0,151.0
3.6,1.8,4.5,1.0,8.598771152005346,10.0,5.0,156.0,153.0
3.6,1.8,0.9,1.0,8.367818849401464,12.0,13.886683719146713,134.0,131.0
3.6,1.8,0.9,1.0000000000000646,5.0344322980630505,12.0,11.869118400138413,164.0,162.0
3.6,1.8,0.9,1.051184202521249,4.818934738443629,11.545571320452332,9.7144206937283,165.0,165.0
3.6,1.8,2.073558052637019,1.0,4.686154524377285,10.000000000000027,6.850811251748811,161.0,149.0
3.6,1.8,0.9,1.0,6.61640946133042,10.0,12.645151405769546,156.0,151.0
3.6,1.8,0.9,1.0,7.1351716978076185,10.000075532224766,10.653765170824766,164.0,161.0
3.6,1.8,0.9,1.0,6.894519475099582,11.385830990514377,11.76628998608315,167.0,157.0
3.6,1.8,0.9,1.0,6.886023119498698,10.0,14.669146075208195,157.0,156.0
3.6,1.8,0.9,1.7966643559971576,5.9589668183923115,10.787038140994015,11.127601549752695,168.0,165.0
3.6,1.8,0.9,1.0,5.335125995571408,10.000000000000744,15.0,166.0,158.0
3.6,1.8,0.9,1.0,6.458320343156228,10.000000000000016,8.969358361379305,162.0,159.0
3.6,1.8,0.8999999999999999,1.0,12.0,10.0,9.394576940522516,169.0,166.0
3.6,1.8,0.9,1.0,7.638882625833937,10.985769181172765,14.116238635506875,159.0,155.0
3.6,1.8,4.5,1.0,5.603316676719314,10.0,5.0,163.0,158.0
3.6,1.822996744410572,1.1252440856917745,1.7467039604851229,6.970803470069453,10.192525295441225,7.179195465646242,141.0,139.0
3.6,1.8,1.4128491683164155,1.0402144936192184,6.861171066372619,11.002673983210613,10.442740560922642,165.0,161.0
3.6,1.8,4.5,1.0,12.0,10.0,5.0,165.0,162.0
3.6,1.8,2.038615687965779,1.0,7.027296670048659,10.000000000000046,14.433106348201628,150.0,146.0
3.6,1.8,0.9,1.0,6.136834042897282,10.0,5.420544964285353,149.0,145.0
3.6,1.8,0.9,1.8354150399125115,4.9919115280711415,10.669285983871948,9.74032709536359,162.0,161.0
3.6,1.8,0.9000000000000052,1.0,8.194152731380877,10.000000000000018,12.891691179301931,149.0,148.0
3.6,1.8,0.8999999999999999,1.0,12.0,10.0,15.0,137.0,134.0
3.6,1.8,4.5,2.6465482235730446,12.0,10.0,5.431805851330858,161.0,143.0
3.6,1.8,1.1968509986815974,1.0046823935568894,5.142539500612328,10.009801027691513,12.69779207114367,174.0,169.0
3.6,1.8,0.9,1.0,6.274957622284544,10.336239826227333,11.476714227602837,153.0,150.0
3.6,1.8,0.9,1.0,6.486395084430705,10.747067296860065,13.12834583408047,168.0,166.0
3.6,1.8,0.9,1.0000000000000016,6.4484436971559695,10.50368081558363,10.218484423731327,164.0,163.0
3.6,1.8,0.9,1.0,6.718923955029532,10.000000000000078,14.549280067242126,145.0,141.0
3.6,1.8,0.9,1.0,12.0,10.0,9.350039267638145,166.0,163.0
3.6,1.8,0.9,1.8631950545782785,5.236801142101763,10.720124315084783,11.812121691286174,164.0,162.0
3.6,1.8,0.9000000000000007,1.0000000000000082,6.258142825189197,10.000000000000027,8.982254416524986,179.0,177.0
3.6,1.8,4.5,1.0,5.6173068693029515,10.0,5.0,151.0,147.0
3.6,1.8,0.9,1.0,6.452430275937107,10.0,6.9062902941790965,162.0,160.0
3.6,1.8,1.0630523577762558,1.480504630682731,6.2398328613517045,11.973030828391199,13.106630633143533,175.0,171.0
3.6,1.8,0.9,1.0,7.836229006891407,11.379361086084991,11.58923623074014,139.0,135.0
3.6,1.8,0.9,1.0,6.1274061037462175,12.0,10.784356889173191,157.0,155.0
3.6,1.8,4.5,1.0,12.0,10.0,5.0,168.0,162.0
3.6,1.8,0.9,1.0,8.38292865814983,10.000000000000227,10.999797030463846,169.0,167.0
3.6,1.8,0.9,1.0,12.0,10.0,11.072501499090505,156.0,152.0
3.6,1.8,1.282607431960042,1.0050796867016554,4.964059669330819,11.687742512419698,13.938561787670155,153.0,148.0
3.6,1.8,4.5,1.0,12.0,10.0,7.052977495807277,180.0,180.0
3.6,1.8,0.9000000000000155,1.528611325004489,4.448701373685738,10.333431574572502,10.586273168586246,149.0,146.0
3.6,1.8393352640047305,1.150356032083227,2.5496268478122808,6.080341776881986,10.52912354288559,9.957029086091715,178.0,175.0
3.6,1.8,0.9,1.0,7.476175471863778,11.239936811465807,15.0,149.0,148.0
3.6,1.8,0.9,1.0,6.632923210544269,10.0,10.393042327500678,169.0,168.0
3.6,1.8,0.9,1.7581142531755931,6.174222550544326,11.005459613864579,11.494012856672967,152.0,149.0
3.6,1.8,0.9,1.0,6.561699716733589,10.0,8.80392548429283,160.0,157.0
3.6,1.8,4.5,1.0,12.0,10.0,6.650938517644138,131.0,127.0
3.6,1.8,0.9,1.0203363137803425,6.279168293587327,10.430185866426351,12.912303319247908,166.0,165.0
3.6,1.8,0.9,1.9994075643380955,6.120168293518188,11.332594496436375,9.933295876692707,195.0,189.0
3.6,1.8,0.9,2.111095285874075,6.0119117920134855,11.848237705558734,12.646921507049045,144.0,142.0
3.6,2.228117051189096,1.3490711220284493,2.6238223220641226,4.561614528794446,11.477913270081835,12.52217763326069,158.0,149.0
3.6,1.8,0.9,1.6920518820472237,6.621298699063053,11.330672799587418,13.924281208281267,143.0,135.0
3.6,1.8,4.5,1.0,1.0,10.0,5.0,135.0,122.0
3.6,1.8,0.9,1.2057714844405865,5.176748763166996,11.786456514707416,14.313817758424142,151.0,145.0
3.6,1.909287820576876,1.87048315860271,1.6370483965571057,5.3852497786074105,10.393013391396735,6.50181178287128,161.0,146.0
3.6,1.8,0.9,1.0,7.520254609959175,10.000000000000119,13.49656398126501,167.0,165.0
3.6,1.8,0.9,1.0,12.0,10.0,9.003760657415421,154.0,152.0
3.6,1.8,4.5,1.0000000000000129,12.0,10.000000000000002,5.5263998945797494,158.0,156.0
3.6,1.8,4.5,1.675169459634706,5.0952130643399975,10.0,5.0,173.0,168.0
3.6,1.9334288417991143,1.1219217714702052,1.440181041894622,4.444808327882153,10.994670879243472,13.449452941376073,160.0,158.0
3.6,1.983147816684,1.0051511941383238,1.4002349031094037,4.995500378054162,10.268576673719107,11.325143757535967,177.0,174.0
3.6,1.8,0.9,1.0000000000005589,7.769150399704789,10.370525317386518,10.691201865139655,127.0,124.0
3.6,1.8,1.0292486313570406,2.4700855345331965,6.787389006711894,11.950830524528227,11.413243757564596,149.0,147.0
3.6,1.8,0.9,1.0,6.034972252636051,10.0,10.951060973647737,150.0,145.0
3.6,1.8,0.9,1.0,6.5186585087767766,10.0,12.766063557499507,134.0,133.0
3.6,1.8,0.9,1.9514089060583928,5.683330183421629,11.158286196598636,10.391743262451856,166.0,160.0
3.6,1.8,0.9,1.000000000000048,6.18298400540741,10.000000000000023,8.874087118976815,157.0,156.0
3.6,1.8,0.9,1.0,7.929708538421452,10.0,11.871944154827931,157.0,153.0
3.6,1.8,1.3720990548851464,1.0310792966573057,5.119801535595912,10.695262196011237,12.831167819529774,140.0,136.0
3.6,1.8,0.9,1.0,6.638499560470391,10.0,6.929357843777024,157.0,156.0
3.6,1.8,4.5,1.0,6.098044193252758,10.0,5.0,156.0,150.0
3.6,1.8,0.9,2.6153190089898635,5.364961241199902,11.64489658890758,9.056038145098077,137.0,132.0
3.6,1.8,0.9,1.0,12.0,10.0,9.228451231497466,145.0,143.0
3.6,1.8,4.5,1.0,12.0,10.0,5.0,153.0,147.0
3.6,1.8,0.9,1.7809751615534546,6.232180632127101,11.74019801488532,12.704217632235125,142.0,135.0
3.6,1.8,1.7708321356137309,1.2296640610474072,5.227731188245291,10.023089605891323,11.488150930651601,158.0,148.0
3.6,1.8,0.9000000000001042,2.3190285353302245,5.0132938656890325,12.0,12.717076156430585,158.0,153.0
3.6,1.8,1.5340604052600608,2.420648195128352,4.892788271837476,10.84045653116601,10.837478796822667,141.0,137.0
3.6,1.8,0.9,1.6577517766337881,5.310753081789577,10.000000000000043,6.420088120535512,166.0,160.0
3.6,1.8,0.9,1.0,7.282241332927608,10.0,14.416329174101676,154.0,148.0
3.6,1.8,0.9,1.0,12.0,10.0,11.399133344204197,135.0,130.0
3.6,1.8,0.9,1.0000000000005786,7.045469176314724,11.38852424740192,9.900371730130226,161.0,158.0
3.6,1.888179120497969,1.0913845562001918,1.063549182799396,8.942497344199534,11.40804605044681,9.832352988377485,165.0,160.0
3.6,1.8,0.9,1.0,6.206890087589357,10.0,10.274039471972914,161.0,158.0
3.6,1.8,0.9,1.0,5.690751344371469,10.006545771592638,12.409638943179814,161.0,156.0
3.6,1.8,0.9,1.0,6.8038331631403635,10.0,8.08563953265675,158.0,156.0
3.6,1.8,3.794177261134029,1.0,6.210246875751736,10.0,5.0,157.0,142.0
3.6,1.8,0.9,1.1194554429441173,6.8923203435896125,11.437758235623814,11.307723252655892,148.0,143.0
3.6,1.8,0.9,1.0,12.0,10.0,8.693739359093584,141.0,140.0
3.6,1.8,0.9,1.0,7.359081580449308,10.0,13.944263148038162,184.0,182.0
3.6,1.8,1.0056056260741348,1.79590027315579,4.62072431082102,10.854410776557089,10.817635712674546,141.0,140.0
3.6,1.8,2.5486930909381584,1.0,7.2294654972061645,10.0,6.964814581843407,167.0,165.0
3.6,1.8,0.9,1.0000000000000322,4.860060411775005,11.501610056197801,13.54481621125822,150.0,148.0
3.6,1.8,0.9,1.519789772191193,5.551601365682062,10.0,5.760740459155781,166.0,163.0
3.6,1.8,4.5,1.0,12.0,10.0,5.0,174.0,169.0
3.6,1.8,1.0244383768671959,1.5495881751524383,7.411589181001672,11.7584199488253,10.17289985353753,152.0,149.0
3.6,1.8,0.9,1.0,8.855317914959787,10.0,11.365295147406563,150.0,148.0
3.6,1.8,2.084658893049391,1.0,12.0,10.0,7.075566527311253,184.0,178.0
3.6,1.8,0.9,2.7026041027963488,5.597009298288443,12.0,12.07729946630701,177.0,173.0
3.6,1.8,0.9000000000000015,1.0,5.875802519256336,12.0,9.302695631117444,166.0,165.0
3.6,1.8,2.479692229256649,1.0,6.586302625135978,10.000000000000131,14.17678740126277,153.0,149.0
3.6,1.8,4.5,1.0,12.0,10.0,7.625561995391094,179.0,172.0
3.6,1.8,0.9,1.0,12.0,10.0,11.10374703776158,144.0,142.0
3.6,1.8,0.9,1.0,6.306443649839153,10.0,9.975529936905424,146.0,144.0
3.6,1.8,0.9,1.0,6.3842273202604165,10.0,12.47323230250645,143.0,142.0
3.6,1.8,4.5,1.0,12.0,10.0,6.243617970423758,164.0,157.0
3.6,1.8,1.0579980372086517,1.0,6.570515199175659,10.0,7.9860171599309275,161.0,158.0
3.6,1.8,0.9,1.7678909175053001,5.572832777697991,11.456078567579729,11.645128803056505,152.0,149.0
3.6,1.8,2.501353832789892,1.0,12.0,10.0,7.775305118384801,169.0,162.0
3.6,1.8,0.9,1.0,7.330518777042995,10.0,14.610945878261079,158.0,155.0
3.6,1.8,0.9,1.0,7.961430409306872,10.627717730988254,10.338315492759804,140.0,137.0
3.6,1.8,4.5,1.0,12.0,10.0,8.41343889187075,139.0,138.0
3.6,1.8,1.0556553815966432,1.0,12.0,10.0,9.367228429262502,167.0,161.0
3.6,1.8,0.9,1.0000000000000944,4.587191465570768,10.217291387542103,12.958386603791151,149.0,148.0
3.6,1.8,1.1331615698899498,1.0000000000000069,6.846535313446107,10.041106067023497,6.623178539036157,150.0,147.0
3.6,1.8,0.9,2.1964439311175377,5.18512316077375,10.658185238871663,7.936666453327013,132.0,130.0
