pitch,yoffset_layer,yoffset_plane,zshift_layer,zshift_plane,zshift_view,alpha,reconstructible,reco_passed_no_clones,total
3.6,3.4033185598694438,3.492364755706532,2.303319896939432,4.910343265554892,10.538570975217882,6.701579776911383,21.0,7.0,100.0
3.6,2.069943983969111,1.4998184735971654,1.3054839392928121,4.226829843030192,11.348291604581089,11.74173762020731,41.0,40.0,100.0
3.6,1.8,1.184277136607296,1.1789375005731622,3.1888266185620027,10.732071252604836,14.903534651141651,36.0,36.0,100.0
3.6,1.8,4.5,1.0,8.313348753591058,12.0,15.0,38.0,37.0,100.0
3.6,1.8186040118740583,2.858344919128237,1.0561353899831414,7.367648224680615,10.466864535337633,8.55674269341873,41.0,37.0,100.0
3.6,1.8,0.9,1.4265076254969775,7.592126479196104,11.366694179033859,5.658091823244174,31.0,31.0,100.0
3.6,1.8,4.5,1.0,8.707883668818893,12.0,7.96599772636105,32.0,31.0,100.0
3.6,1.8,4.5,1.0,3.0000009235594405,10.0,13.33339083692565,36.0,36.0,100.0
3.6,1.8251609646505889,1.0351982616829358,1.0144891748050204,3.6876918596209975,11.312616991344788,5.732114880885299,34.0,33.0,100.0
3.6,1.8,0.9,1.0,3.00000053519279,11.841569150682096,8.856507982629614,38.0,38.0,100.0
3.6,1.8328426348981777,1.2917053862856205,1.774960820620971,6.331694904264227,10.309356365652324,14.920830739240351,24.0,22.0,100.0
3.6,1.8,0.8999999999999999,1.0,3.0000003678419502,11.887813261221925,10.993647478049764,23.0,21.0,100.0
3.6,1.8,4.5,1.0,6.286152096821933,12.0,9.926935303976672,46.0,44.0,100.0
3.6,1.8,4.5,1.0,6.063502265165725,11.966611139347775,10.208402998410223,28.0,28.0,100.0
3.6,1.8,0.9,1.4581905624026008,8.541809367107971,12.0,8.947070755745264,38.0,38.0,100.0
3.6,2.241099512169464,4.5,1.4674583957602976,3.6392260516081874,12.0,15.0,41.0,40.0,100.0
3.6,1.8,0.9,3.1666646460173387,5.964348540137408,11.88869735001114,6.785627911079428,29.0,29.0,100.0
3.6,1.8,1.3065886868448469,1.0,5.728402816274161,12.0,15.0,40.0,37.0,100.0
3.6,1.8,4.384433416486757,3.259505449924517,6.637684856101339,12.0,14.107889133845461,45.0,44.0,100.0
3.6,1.8,4.5,2.9907314042206834,5.28615466325986,10.510942276367233,14.856580788440649,22.0,22.0,100.0
3.6,1.8,0.8999999999999999,1.0,5.1858115832314216,10.155213302734907,8.72559051050337,53.0,53.0,100.0
3.6,2.3702691223311185,1.0764101370556034,3.680616437498146,5.7497408223433695,11.902041952070212,13.979772132432668,35.0,32.0,100.0
3.6,1.838163142312333,3.553682416010405,1.115423234696164,3.706229340957356,11.859041339747266,5.745634903207664,30.0,25.0,100.0
3.6,3.26090757973414,1.135325431173384,2.0154765384390108,7.401622140042617,11.608406613525533,10.238271421844546,34.0,29.0,100.0
3.6,2.8765862850740884,0.9547649302629856,2.344212385265896,7.29773543259895,11.924241833535573,14.009573990471726,47.0,40.0,100.0
3.6,1.8656792682196728,1.2106221245702666,2.258292530375062,4.6888992933567915,10.22882576714157,11.171214679847495,36.0,35.0,100.0
3.6,1.8415510772112744,1.127248875828334,1.6223075622687362,6.0382144899889125,11.85892081369141,9.114307170702585,32.0,32.0,100.0
3.6,1.884198318631396,3.014445546076649,1.2971125732319078,3.993521691549749,10.30109590797465,8.302990638954423,28.0,27.0,100.0
3.6,1.9307096503346008,1.3509720455096947,1.7181017185397074,5.895938708158659,11.381549180269609,5.522454459983512,42.0,39.0,100.0
3.6,1.8820585309940985,4.360190671573263,1.0310263115176603,7.311715510436974,10.413611062613436,7.1586941353726425,41.0,40.0,100.0
3.6,1.8639982388696923,1.052445598460419,1.2198405743188303,5.732007688660527,10.262180128062614,5.276423570383589,41.0,38.0,100.0
3.6,1.8148712964012088,1.1482078887398988,1.3597447994146383,4.371473917681756,10.585531573311835,8.640818122220818,41.0,41.0,100.0
3.6,3.5591351434542573,3.95357469269848,2.091652433012753,6.904285824135955,11.960565914976888,14.189754962928081,33.0,16.0,100.0
3.6,1.8283138887281731,1.4303490304622777,1.0287946964335526,3.297849397957497,10.06843686616776,6.841612771508721,26.0,26.0,100.0
3.6,1.979789115505305,4.106895382348823,1.24697754350997,6.34729214245442,10.088904248164821,5.910628744221983,41.0,41.0,100.0
3.6,1.8231585290475705,1.1031067550258722,3.091882283187524,5.198291479778038,11.94371873481232,14.512843532977072,33.0,33.0,100.0
3.6,2.107049740259265,1.1808282023049959,1.6517197404347288,7.9043141241441415,11.793713080003748,14.934666973229866,32.0,30.0,100.0
3.6,1.8551422086648808,1.6395429754526152,2.804884187475083,4.924763274462593,10.825370150395337,9.681958218765818,27.0,25.0,100.0
3.6,1.8192508620130696,1.4904012766144248,1.4900317790763036,5.248950433223754,10.063344213951883,7.662598403886987,32.0,31.0,100.0
3.6,1.877380127780156,2.198613161290416,1.1329436011386032,7.105889158166358,11.909723971885875,5.181402278008678,37.0,37.0,100.0
3.6,1.8217886114687067,3.4871890544646207,3.2389491950305054,6.614124617673768,11.980763307447786,11.86159725518496,35.0,34.0,100.0
3.6,3.582125684295068,0.940225845202276,2.0436359884011965,6.624180634095106,10.71384347444985,5.942207959203131,31.0,20.0,100.0
3.6,2.0059849541705943,4.383069503204142,1.3029619823900644,5.237585256207247,10.324625455849812,9.43552226503364,27.0,26.0,100.0
3.6,1.8,1.0347273148909395,1.1185169627020242,6.003670432839438,10.323028894197456,10.177614554056351,34.0,34.0,100.0
3.6,2.160523655983879,1.1270020145944193,3.689184098462008,5.957878759051424,11.990559010846367,14.745144118071904,37.0,35.0,100.0
3.6,1.9008555564768888,4.253982118424542,1.6709551246158467,7.175116961091397,11.169321477260018,5.6936241561694585,30.0,28.0,100.0
3.6,1.9095400523221795,4.495912606218433,3.3437342813542097,6.333966705272725,11.969254107624042,5.728548286189898,40.0,38.0,100.0
3.6,2.0177408352045827,1.2187497252185606,2.2236931647560225,4.224600435621642,10.062549005728952,14.765448054155971,31.0,31.0,100.0
3.6,1.87419966600748,4.252052321094586,1.820053016158086,7.228012492225329,11.564856304313874,5.778243536937693,25.0,24.0,100.0
3.6,1.8,0.9,1.0,3.0532347109567657,10.0,9.377108328393877,52.0,52.0,100.0
3.6,1.8,4.481874412125366,1.4603952500153314,7.920627052204367,12.0,10.018139708222565,32.0,32.0,100.0
3.6,1.8112506380930375,3.3183680737447947,1.2346823274077041,7.757380129166925,11.373824787523308,11.829722915784867,28.0,28.0,100.0
3.6,1.8099116635342103,2.334204902885181,1.2402242839360542,3.4848128021259246,10.282508026386338,11.653790580917644,36.0,34.0,100.0
3.6,3.3911887726924945,1.0179188943767918,2.1538060970873785,7.711440604805571,11.87804277199098,14.221806546936984,44.0,36.0,100.0
3.6,1.97265130830482,3.7941310885595585,1.2998904179846191,6.156261338652384,11.933212188152726,8.13832538220683,42.0,39.0,100.0
3.6,3.3804702031430782,0.9161337926460856,2.5718279819250096,4.63851158377978,10.44698711487015,12.539213493209918,36.0,26.0,100.0
3.6,1.928172856415992,3.64818972497686,3.144748397560201,5.7176485280257365,11.896135074285814,7.222350478785268,26.0,23.0,100.0
3.6,2.1463549453873805,0.9123183282627868,1.379644235344656,7.191591344530318,11.853246616359124,13.08014094696178,42.0,42.0,100.0
3.6,2.4852629064710543,1.023973858439459,3.8279312752158083,5.923567464720763,11.929818433635447,12.065124307881348,29.0,27.0,100.0
3.6,2.4657513144493417,2.8179127931413133,2.318117254270525,6.168538880454174,10.976563663208056,11.26257230257517,36.0,35.0,100.0
3.6,1.8965771717406,1.0920363592671327,1.3631818553171609,5.338914842382406,11.979678951635249,14.827282066482475,33.0,31.0,100.0
3.6,1.8010764664216892,2.864854365400872,1.4769043311649843,3.841455157254417,11.999195201968911,14.336687440806472,36.0,36.0,100.0
3.6,1.953509761553777,0.9724608805963868,1.5952613560756286,8.218561286769322,11.960920219013294,13.858537208570645,33.0,30.0,100.0
3.6,2.079440467602716,1.1181961301795222,1.3585547819297648,6.51083123987534,11.674239304056576,7.1893095468798505,25.0,25.0,100.0
3.6,2.216293745019508,2.9563273633401512,2.7094830708560282,6.452408937342608,11.431291043886716,14.830011945436654,39.0,37.0,100.0
3.6,1.91581076522164,2.0817802001249435,1.1098969515947976,8.578162980994076,11.696192874089418,5.733733820501533,35.0,30.0,100.0
3.6,3.514468632466904,1.4825950942331878,2.5025508537559475,5.844018240855062,11.93155577528897,9.514320226958217,43.0,40.0,100.0
3.6,3.58176844547633,1.0796297629237321,2.022188562593422,4.524011700933889,10.08905702400985,14.649044587628726,37.0,27.0,100.0
3.6,2.445520531976611,3.8130799179377015,1.6578055603566837,8.150727500866463,11.93918883493753,9.245829709755887,27.0,23.0,100.0
3.6,1.84960593604214,0.9480971962857134,1.1324871288211809,5.655405768941496,11.823317547455478,9.171125955428668,45.0,45.0,100.0
3.6,1.8240204251320775,4.288815484566069,1.0022070475198157,4.419977180355957,10.477176496830193,13.978863594339142,34.0,33.0,100.0
3.6,3.583854658140288,3.0085256451929374,2.6312360033823152,5.733612881657704,11.415528429186525,7.0919356456070615,26.0,14.0,100.0
3.6,2.7324323280772393,1.1148517136769631,1.8253625250375725,4.664465426597362,11.956586975943464,14.993181481499482,23.0,21.0,100.0
3.6,1.855033508936266,1.030510515053494,1.1851797372835615,5.7331292725743035,10.173746008592358,10.712059168679918,26.0,26.0,100.0
3.6,1.8034734947544064,1.4009611254103091,1.1922154987257527,6.401194199063848,10.075313754421039,8.256392256089365,26.0,26.0,100.0
3.6,1.8791964834074384,3.903809918883164,1.1164418449906188,4.797878941788365,11.5909477339502,10.083799863948503,30.0,30.0,100.0
3.6,1.8655976778249792,1.3562647673408423,1.0089393474588142,5.9899568370128256,11.601022739901758,7.3397540144397055,21.0,19.0,100.0
3.6,2.118254982951357,4.4765592788879465,1.4413677942903398,7.311342083008549,11.006531966710307,7.930459314855767,40.0,39.0,100.0
3.6,2.073068786052441,0.97803912758628,2.8853002224017894,5.664368941254787,11.731232967243287,5.030471855138206,31.0,31.0,100.0
3.6,1.8605647687825049,3.2698682928876424,1.1264262463401258,4.510994869657064,11.711549532875583,14.253903165322662,34.0,34.0,100.0
3.6,3.5712845709916667,1.011862904981767,3.3917942714719933,5.753704264508836,11.901245914044795,5.3831084002486405,35.0,20.0,100.0
3.6,3.0889744679821884,3.031584574869706,3.7795015849088966,6.079764902679893,11.969105791056993,14.568475972579725,36.0,23.0,100.0
3.6,2.2084036960718887,1.0553754042307069,3.502912922459475,6.203887304871112,11.970591595401013,9.31792031865692,38.0,36.0,100.0
3.6,1.9872234411289096,4.496901126032203,3.5193607574783905,6.013384521376898,11.63714307629955,9.65619141953501,36.0,35.0,100.0
3.6,1.8322797693751147,3.6864370697066793,1.0372892971569276,6.3856350717209365,10.161167268747793,7.777755729454801,32.0,28.0,100.0
3.6,2.8531736251759447,1.5927577937661366,1.9504255610035088,5.299581681090963,11.978936414850256,9.735217909315141,36.0,31.0,100.0
3.6,2.011877019251643,3.015843615730576,1.366205456180019,4.66983616157391,10.029172753484652,5.074682689969189,41.0,40.0,100.0
3.6,1.8530313828339688,1.4342636531399011,1.0912300419390102,3.344905641185165,10.09772576514636,5.3568682812375235,35.0,35.0,100.0
3.6,1.856451224280772,3.587464413246291,1.1725746453795631,3.4396954459282814,10.268150674070556,14.909190626013286,33.0,30.0,100.0
3.6,2.7221993466774554,3.1868292977556334,1.934304576986728,6.248807318721193,10.83686823061856,6.017415166187531,45.0,36.0,100.0
3.6,1.9605385142463487,4.172824404864217,2.975742792503099,6.683483170657125,11.879243571941457,9.156951186064534,32.0,32.0,100.0
3.6,3.5318265136438605,1.720978130907406,2.2903483274338075,4.96393562834511,11.668137833886215,7.457103933675651,31.0,28.0,100.0
3.6,1.816950449344941,4.451002728626902,1.7262887745110538,5.791257890580252,10.342477307475564,5.298575269310482,33.0,32.0,100.0
3.6,1.828260827466282,4.4917146972123225,1.4211006846563188,5.840395215992457,11.831905434689304,13.6142184523598,36.0,33.0,100.0
3.6,1.8847411703605956,4.47391452174957,1.4054812446365,3.981382040964876,11.595912225812675,14.583376195361547,27.0,27.0,100.0
3.6,3.499114140243945,2.351369250738492,2.311103401437931,4.969954143860089,11.984154069817649,9.304760391745186,29.0,21.0,100.0
3.6,1.8128360468490503,0.9644008969084172,2.1780877206534948,4.333169221064192,10.189854398059898,8.277357702922052,37.0,36.0,100.0
3.6,2.16793637044795,1.1849381183460348,1.4372859302151204,3.5148558661089684,10.213944029587136,5.179575568572113,38.0,38.0,100.0
3.6,1.8682229279257279,1.0013943130036551,1.0512705902479489,5.745307354513884,10.621358983317975,5.0896031806008795,37.0,37.0,100.0
3.6,1.8514245239861984,1.026919183900027,1.2947198435586218,3.300669202263717,11.35420524941366,5.924258636361895,40.0,38.0,100.0
3.6,2.957199662128165,1.1857219135752348,2.6792074260798304,5.561679888879811,10.298432122866814,13.713081670574308,28.0,25.0,100.0
3.6,1.9143826030819997,1.1046943817631905,1.0995987952333115,6.92407488133462,11.94146096257421,11.927580101662441,30.0,28.0,100.0
3.6,1.8470051971388044,4.248644289560838,3.404476515798286,6.371949896856779,11.837728958648873,5.444416610486103,29.0,28.0,100.0
3.6,1.8298382048313124,2.163062218446,1.0827693144090382,3.280805667966788,10.708356631857962,5.01892481595029,26.0,25.0,100.0
3.6,1.8607786818156435,2.83732307981198,2.6064015755871783,5.236485618196988,11.418031935541912,11.20599243080827,40.0,39.0,100.0
3.6,2.2590490625111843,4.054122256847127,2.058682206797914,6.122469100055794,11.171571005876878,8.20912630058882,35.0,31.0,100.0
3.6,3.000663400472263,0.9565455299928785,2.856063066356484,7.0369650879505485,11.98640487165121,11.527481292415658,30.0,24.0,100.0
3.6,1.8742496620567088,1.3101017698651236,3.633742513853086,5.66114499834595,11.828511645153501,10.97522785716836,35.0,34.0,100.0
3.6,1.8909826574177508,1.1976334677778266,2.2601477788384097,4.740060692091653,10.3072359561872,5.181683187209639,33.0,32.0,100.0
3.6,1.8467523702686373,0.9935967224699992,1.3015401147210257,3.7840797137266033,10.59966145999441,5.578665709762417,34.0,34.0,100.0
3.6,2.179523248526054,2.024104894282856,2.467839533897619,5.542138899580093,10.222621653781957,13.279697010489265,36.0,35.0,100.0
3.6,2.0516175334712523,4.405978611056275,1.370109036952175,8.199629067949289,11.915964621828527,14.91701846680652,29.0,29.0,100.0
3.6,1.8746965070859969,1.0484367014120042,1.1039675203062709,3.404661382633749,11.708430240104892,13.55925539683006,29.0,29.0,100.0
3.6,1.9449895074089047,1.1421374585671118,2.7347894561083166,5.3259595169964875,10.070167157639169,8.39522464413764,33.0,33.0,100.0
3.6,1.8928016166497208,1.4366893071877924,2.5965476306546176,7.0110396843128004,11.904113464547635,12.043619072576472,40.0,39.0,100.0
3.6,1.8397109024528424,4.3550034446063615,1.0249009441953718,4.339630333950356,11.013370572492606,10.111857784651347,35.0,33.0,100.0
3.6,1.860087403139159,1.5738351371604267,1.0656112802325026,4.786417226684262,11.91927874457348,5.472744308810163,39.0,36.0,100.0
3.6,1.9506391414604318,1.2431352376212876,2.818011368564399,6.758283266049093,11.839031903627902,11.627673811821886,33.0,33.0,100.0
3.6,1.9712682091855944,0.9178278007845764,2.335674963370963,4.644594757541559,10.456434306109838,9.43063522272965,40.0,40.0,100.0
3.6,1.8043000457151548,4.314358698841146,1.2130748522355177,5.55288348717069,10.469698790178096,6.984431938971768,36.0,36.0,100.0
3.6,1.9616541253644049,1.3224503266911756,1.3848583506813186,3.3954807159742115,10.136719536189123,12.918937527858365,26.0,26.0,100.0
3.6,1.917628894095736,1.202550819120649,1.204934612181744,7.701833920697597,11.620514901134788,14.578454838092801,25.0,24.0,100.0
3.6,1.8736883418537376,1.0823144090334365,1.0398437128442684,3.2409569790754005,10.149274942792037,11.38150225311952,31.0,31.0,100.0
3.6,1.9502074194579329,0.9991204756645508,1.3322369106209164,6.544769686167319,11.728131900459148,8.059724494291475,37.0,37.0,100.0
3.6,1.9746686612411604,4.186345222889348,1.1965965853850018,8.192655056107665,11.664254559928773,6.58751054490268,36.0,35.0,100.0
3.6,2.0603746036058728,0.9739083599041994,3.5125632665469864,5.900798065079548,11.962023846331284,10.805632968659642,25.0,25.0,100.0
3.6,1.8842038340801488,4.126170606471109,1.2082537851026889,3.4598492361315567,11.554901122025305,12.004364578474839,33.0,33.0,100.0
3.6,1.806852777089636,1.7444876778053418,2.786970546231501,5.402520372657208,11.932418040940993,14.91456892750167,40.0,35.0,100.0
3.6,1.8696284891838453,1.1072472939239129,1.4594346674082628,3.9651655455005743,11.949918907495745,10.472396686670322,29.0,28.0,100.0
3.6,1.897264983831984,1.129374439568228,1.0670411924948475,5.942909082663992,10.824656836292863,8.695295365060629,32.0,30.0,100.0
3.6,1.8298619514568109,1.7722958125067372,1.1610971882998362,8.036587844970391,11.543770364610644,8.642588204510218,30.0,23.0,100.0
3.6,2.1775837687658868,0.965782829780328,2.380345262424832,7.326654284551121,11.862445523101623,5.088430609138047,31.0,30.0,100.0
3.6,1.8093633957800233,3.0809128865628863,1.0845632770443774,3.3755002784946155,10.131597484778856,5.590050270937148,34.0,33.0,100.0
3.6,2.1066849628490525,4.171559066504942,1.802162997780476,7.758848985455753,11.916029784002301,14.71218349754097,36.0,36.0,100.0
3.6,1.9113542197210875,4.301445323101287,1.6402278665286003,8.038096968884174,11.808720144484644,14.952961151533987,29.0,26.0,100.0
3.6,1.9467739949064344,0.9432631995446596,1.8804892263025517,7.806827644829492,11.875035518170789,9.358510171042779,36.0,35.0,100.0
3.6,1.8234334417123637,1.9680329796268423,1.8372919441353188,7.81517676309825,11.966354451991814,11.035883073414798,28.0,28.0,100.0
3.6,1.8929516818398984,1.0043935579162375,1.2453116008902028,3.5301191855027616,10.904580520914765,10.339907893437298,26.0,25.0,100.0
3.6,1.8615733112948447,1.609541713085151,1.9615039416769493,5.399798259847429,10.425751517750896,6.33649925972284,44.0,38.0,100.0
3.6,1.8990015689069693,1.3483913560195588,1.2625683475226863,6.8877070481049145,10.253023944268506,8.724297372605346,43.0,40.0,100.0
3.6,1.8,4.5,1.1363173468582284,5.341911976477147,10.219554648607122,5.871041409511618,33.0,33.0,100.0
3.6,1.9189224263403717,1.3297084785246425,3.567137317495418,6.0880887214832455,11.704205277101913,14.255141708255124,49.0,48.0,100.0
3.6,1.8287118703104484,4.372168664903868,1.0747133446572843,6.798755312030072,11.493497642146243,10.247350107181187,27.0,27.0,100.0
3.6,1.805179613399188,3.7400476491844667,3.1999811136907805,6.27802924468395,11.836605348862214,11.215391882488037,35.0,32.0,100.0
3.6,1.8226635126580475,1.2468310370556592,1.4159610348361025,5.625811318647438,10.962852245625678,6.495583438224792,23.0,22.0,100.0
3.6,1.8,0.9,1.0,3.2073653655067464,10.0,5.0,20.0,20.0,100.0
3.6,1.9048646164198093,3.8047508624729818,1.4547352030284242,6.045361289731956,11.811952025652248,12.859419117051992,44.0,43.0,100.0
3.6,1.8311484739991903,2.1901394167800183,2.95366294353963,6.355830421686275,11.562792426669256,14.222727341080383,26.0,26.0,100.0
3.6,1.9134388458516118,0.9063854029639408,1.3423468998032513,7.689293107294711,11.784005124330724,5.426651679946032,32.0,32.0,100.0
3.6,1.880557269914103,1.1390707067799133,1.82922779980604,5.06552711714976,11.512418708454133,11.593265227303181,40.0,36.0,100.0
3.6,1.8287640541660342,1.106510506064111,1.2784805775319863,8.444802007819689,11.823133778341047,8.63906665062484,35.0,33.0,100.0
3.6,1.8694630737593356,4.476798150712406,3.633599613880015,5.842412022491944,11.581551436627452,14.107812441115966,29.0,28.0,100.0
3.6,1.8894390071453,4.4932706963907005,1.131403016955832,3.858750618815568,11.607886154733615,7.153414387288841,34.0,32.0,100.0
3.6,1.8,0.9,1.0,6.477468034906276,10.0,10.770545291831384,31.0,31.0,100.0
3.6,1.8,4.139107749982456,1.0,7.332341879372917,11.817779913710375,5.1236024536453835,46.0,41.0,100.0
3.6,1.879857486530612,4.464740298454659,1.2992077969935885,4.12986514996723,11.932218022682186,14.059558125108685,36.0,32.0,100.0
3.6,1.992911412659472,0.9401090847513042,1.51587310601248,7.561034587739253,11.100711553384556,11.653219712652364,33.0,33.0,100.0
3.6,1.8819080019532115,4.367972816652261,1.28081655894821,4.4213791963196645,10.610820888429288,7.3484460545901396,39.0,38.0,100.0
3.6,1.82629463652742,4.268234719224145,1.375034791634126,3.3926096976356934,10.328312054707792,13.387957920752125,30.0,29.0,100.0
3.6,1.9659253491789748,1.54823051063826,3.3848823288877186,5.7991632882982005,11.45614184945048,14.523797707116325,28.0,27.0,100.0
3.6,1.8,1.0386117951006406,1.0,6.184366084262779,10.0,7.933890295535949,21.0,21.0,100.0
3.6,1.8,0.9,3.834790725656213,5.834790746579621,12.0,8.125874342093114,39.0,38.0,100.0
3.6,1.821009504612188,1.0548218529713298,1.9101408191887768,6.879560176913255,11.634919940238282,11.138839941540832,33.0,32.0,100.0
3.6,1.922190819255423,0.9,1.3845275993255974,7.906955453109486,12.0,7.760279817047969,35.0,35.0,100.0
3.6,2.0457073762941285,1.2201269574235365,1.6193991902716207,3.9604618757487895,11.992379562763908,13.590623994307025,25.0,24.0,100.0
3.6,1.9027310271251463,0.9145613300450028,2.4057651409724103,6.0972764602279605,11.705420231489208,5.418191881363781,34.0,33.0,100.0
3.6,1.8129490581253656,0.9085554796424524,3.7849604668112384,5.82605974658751,11.820147124358046,11.155037378321696,40.0,40.0,100.0
3.6,1.9295591650192634,4.476971099606036,1.8430989178791424,5.730257501466273,11.989298004247484,14.894816484332228,33.0,33.0,100.0
3.6,1.814689971084195,0.9219703061026356,1.1503227774260574,5.136418510650844,11.334346149566958,12.188854966968467,32.0,31.0,100.0
3.6,1.896867586733608,1.2815887342808479,2.95887728556903,5.05686416278877,10.775165338579548,9.707106829111943,32.0,30.0,100.0
3.6,1.9297261610014087,1.5093268895957994,2.2227282102733827,4.596114438717186,10.050856296675473,7.201007285346153,43.0,39.0,100.0
3.6,1.8,4.5,1.0,6.2390067774812215,11.421606851807567,5.0,31.0,31.0,100.0
3.6,1.8173264724137608,4.192339627877481,1.0741650058674541,3.363358154598143,10.113314446628994,7.839304705094537,37.0,36.0,100.0
3.6,1.8444574307024144,1.831637093957223,2.0014460980625923,5.58944726172698,10.240816150839454,6.430826816267617,38.0,33.0,100.0
3.6,1.8461079358407653,3.4131228975797123,2.539829959710933,5.110913596974948,10.043758767506533,7.270597120115398,37.0,35.0,100.0
3.6,1.9592802680276158,0.9281528823358584,1.6699939788009683,3.7102782659790914,11.796833436710234,8.275241060042115,37.0,36.0,100.0
3.6,1.811807027467272,3.2592645086944274,1.9655253240559316,6.553570513791463,11.870088201862025,13.244765893643624,26.0,25.0,100.0
3.6,1.8,4.5,1.0,4.870709970932862,11.785249389148548,8.992977914387527,37.0,34.0,100.0
3.6,1.8173855934949332,1.6896641044519205,1.3336518104273094,7.468033418981247,11.629466794151721,5.178660868454297,23.0,18.0,100.0
3.6,2.007954102504456,4.4732194941186885,3.019685752186809,5.119538943808856,10.575429692022334,5.013635388635708,29.0,29.0,100.0
3.6,1.8719443816240284,4.4339827613013165,1.056603799829895,5.798118028556801,10.617863986004188,5.009447364705935,36.0,35.0,100.0
3.6,1.8,1.4987130308322645,3.629687173914762,5.715563313937179,11.956897651400027,14.676562035442572,27.0,25.0,100.0
3.6,1.8333879551700925,0.9346393898968824,2.8913414522211878,6.060468224052492,11.826686458704096,14.124263718043732,32.0,30.0,100.0
3.6,1.8346801756686035,1.3556485022869196,2.5743256194383184,6.109437955876435,10.741274103758716,5.813099938657359,26.0,22.0,100.0
3.6,1.8186165171423467,1.0224685668676006,1.2658959779878214,5.5684436675403335,11.868163698497494,14.573959831828873,24.0,24.0,100.0
3.6,1.8152682916566945,4.3730988498716785,1.3529921695456275,7.23243812374958,11.70569715444735,7.4449194199653155,42.0,42.0,100.0
3.6,1.8696698045134257,1.041781005432067,1.8951622698030317,7.443958955110687,11.94282110975193,9.491626375711183,29.0,28.0,100.0
3.6,2.008992060973349,4.104090939685765,2.181985233693613,7.526254320008464,11.875460594274069,10.013727767575757,39.0,39.0,100.0
3.6,1.8334954422470875,4.104811037793713,1.2190486400954366,5.932918564373432,11.975776548078368,8.622616632538293,29.0,26.0,100.0
3.6,1.8870116331815143,4.433051984191521,1.197995200723923,6.678536068210428,10.34932016564952,8.936734999762617,50.0,50.0,100.0
3.6,1.9133333442572988,4.004089616706723,1.6194419193575285,6.627575055077199,11.894917930982384,10.772999922581489,38.0,38.0,100.0
3.6,1.8619587744532264,4.23386728792169,1.5628344061039172,5.2251394079008735,10.101513788746017,10.133164447626788,34.0,33.0,100.0
3.6,1.870562437624647,0.9273162846237064,2.823239384008696,6.5858302183265,11.727341679707305,11.459996611053116,39.0,39.0,100.0
3.6,1.8035576667864373,3.7538371618021382,1.5945771530917736,6.255106363250119,10.409568549796788,9.21957189354008,28.0,25.0,100.0
3.6,1.808677611192103,3.991657782839293,2.900295825159442,6.9729649618837515,11.942694345107537,8.452795050729026,26.0,25.0,100.0
3.6,1.834919348772185,4.061640584341712,1.5116300502160835,7.13557680830754,11.236611466767911,5.330012396017051,31.0,31.0,100.0
3.6,1.8405113000427618,2.1822744719759197,1.164097613827288,3.6012061944998988,10.083334161851461,10.408307128847733,27.0,24.0,100.0
